sample_id,source_index,split,label,text_sha256
tram-000243,242,train,T1547.001,9a695e6939e0dcd18e8e5ddeaf3fcd8a09c0568a3006227368d16e5ca7749d55
tram-000244,243,train,T1059.003,64ebc53d295e304fd34f6e18b20630d593b518ef85bf15a63828c23912286337
tram-000245,244,train,T1105,320aa0521f8efd7023d42f2ce926737fd2808bbb10df7867182eafaa95f76364
tram-000246,245,validation,T1071.001,7755581d674b12a18baed8e873c4d33c9e0d638ccb7c6c098891c596a2bb6d5e
tram-000247,246,train,T1570,20767a3072b5511af5d12f40bd3f660c9277daee5a3eee188c92bb517fffabc9
tram-000248,247,train,T1570,cab1ac5bb5e309f13f43d0e1a1ecd5d3f6d6be45b138aa51dec1326f0b28a12b
tram-000249,248,validation,T1082,c35a6c08c98ba6e73ad083331133afd8ca94742f8f8edf2a137265c82465a240
tram-000250,249,train,T1140,62b9d9ded8321739795d0a0dcf700678d6c0e0c114fefb7782b026934ed7e57a
tram-000251,250,train,T1106,0dba469a8884ed37d46a2874cf9ba8319d583ed141f7b30ea13771c48554c648
tram-000252,251,validation,T1562.001,c503c619be1821ca8e37e7175b1c1a3e74a04addce973265965faf0a24beb1f8
tram-000253,252,validation,T1190,d084153c955e749a34b197131cb138d461b0721696a5341af031ca914d6506c8
tram-000254,253,train,T1055,3972c42fdeb9dda2f8b9c411f0a33bc732b0c1b1adf50482b0bf2cda6cbfc3ad
tram-000255,254,train,T1016,d0b2ef44d21e4fda0cd0402aaa05c75b8a55a26e3ae5945f0662c318b12bc0e0
tram-000256,255,train,T1140,85f039f83b23375f8192e73563157699f54da23aebaaec863d96b72e009d0c26
tram-000257,256,train,T1210,7d36efe6acf32dabf3d5f02e626d414118b61e9d3c0744c0dd88fce22d234a69
tram-000258,257,train,T1055,b6bd3c31b05deccbbf3312c100f19ed1e59884cc33924f21500861b7930ee6ed
tram-000259,258,train,T1056.001,99f988d81a9659073c237e7eb7f4fb9348ae669c98884d4e419376c955d8c40f
tram-000260,259,test,T1005,f83b8c86d3415b9384aec3278c4b42b132343abbcdd58dfa9633f4c0660c0374
tram-000261,260,train,T1071.001,51e142e77570b9063e6fd33f0bcf98998c55aa87484ba6dbe103493020edb933
tram-000262,261,train,T1574.002,042913d07d5b85a26ffe9c3f8c87513ac5066f54e0d5bcc61a4fd351b16b5dd3
tram-000263,262,train,T1053.005,58970ce7d2f2b7ac9e53bf6611f3adf65516da24e71e8733d64b73fce9f5004f
tram-000264,263,test,T1055,0e2c61953e664720f7167ff5916a0143e4240c66f25a4dfb56f08f890a722506
tram-000265,264,train,T1083,0dfc93b46b873e810c226f361f7adc6707faff42dc8e04c79941de2b0c8c98b3
tram-000266,265,validation,T1005,f8ff598ad7b92670f8d7e03ac5b46cfd097fdb0e0901b4bf43461b34145cfb7b
tram-000267,266,train,T1074.001,5c9c7690231e22e9c3a192d189b5cd3798106a131485a45bc30031427f956491
tram-000268,267,validation,T1003.001,3a53367cf9f14c31617c6ac2839706363bf13967673e1419d5e2e65a94bd9b88
tram-000269,268,train,T1070.004,ca45728e8c2bd575b0603032e4f298f76c0bc2d12cd02db1a76608df0f748bde
tram-000270,269,train,T1012,10f0e888ffc8a058310ea0b0043a70178433436cabe93c38a04f084b9e48efcd
tram-000271,270,train,T1082,21fda042bddf51a4add6b8b5d3b66e9aa97c51dedb3c180717f5fa4dc1a770d8
tram-000272,271,train,T1055,8e1b370206e2ffb69051ba5df0cb45707adae3b4a2aec5c27ac9a7f6f348f940
tram-000273,272,train,T1574.002,a06357f44522f3c4f3d31bf2199b96ec9f2af2fdb5471e6504494ac12c8fca4c
tram-000274,273,train,T1543.003,d80d5944a5b34a1b3c4dded8afe39f114b4cb1febfb1e28900113333f5065027
tram-000275,274,validation,T1105,9a636bc762a855edd9c2e8a98916ee33449b7a7c355bd36ffb0d2319a92c3b51
tram-000276,275,train,T1543.003,0a140c829dc6bd505ee11a829c6340d1d47460fd88a43cee755f5a984909a775
tram-000277,276,train,T1105,a92ce1cdd904359b4486fffbc0048e002a4dc7d59e011a05530ff7247bdcc349
tram-000278,277,train,T1012,5086c9971ccc894eb1b08d844d955f38b39115680a7a639b14daf8d845afd39e
tram-000279,278,train,T1140,33096415e0f0e7b5ffe5ad6d7e5d6f4e6d33f8ffd0044edbe7a12676d2689ae6
tram-000280,279,train,T1071.001,719ed921ba33bf00ad31d67e629f481330c4e8ae6ff4d488f60b1093f8727dcd
tram-000281,280,train,T1070.004,611e0233ad8758f5edb8aa44d3d2e8c00ac81ebe9ece68f6f768ba3765416ca3
tram-000282,281,train,T1036.005,960a4d04a28a8e13be30adb69eb3a68a85658e3027b9904826e28e69c5d6e39d
tram-000283,282,train,T1105,f922dd19c4f80416bcdd123b7469c8da8a7a6199873bdbcbf474cf52d382d312
tram-000284,283,train,T1518.001,025c55dda922d39c8dfa0f62754d8b1be0f47d174daa996357b3e8975558fad2
tram-000285,284,train,T1105,0ab07e8be9ff54147910d36d7ad3c01ff5c2e13ccf30c9753b9372028e926b47
tram-000286,285,train,T1055,6063445153288330f5d510d392efabceccbee3d9b8811542646c70d3a13dec25
tram-000287,286,validation,T1056.001,751f5e570e3ef3ce2276d1a6f58a438981b75490a9b4fe9596b122e470706b4f
tram-000288,287,train,T1059.003,a50e3c2b6bc4e0b00e88e6fa24aa0f63685cd34aab8c695e039629eafb0fcaed
tram-000289,288,validation,T1557.001,60486fae8aeb8923551b30384078f0d29871d64f841679e3d6cde017b5bf4f00
tram-000290,289,train,T1562.001,f272669a26960fe6e89f2d9b44ce3e9cb7c14d85f49b469ec3b94de01f0971df
tram-000291,290,validation,T1059.003,2d11ac8e65d8bbe21f40d4019411734b471e41f793c5035e3f6cc065f32e6100
tram-000292,291,validation,T1547.001,33f4a708e61f1846105a887b949ac9e51a27a5051635b7576ba7be9a17cccd89
tram-000293,292,train,T1059.003,32f3548a34170420d4630c2b8047563a9e8cd153a3a440ecabf5907d22b8933d
tram-000294,293,test,T1021.001,9bd9f9b06f4ca09558c46d138a024075d151d3d291348c9edfca1426a19c2b72
tram-000295,294,train,T1071.001,e2146b668c952da8af12f987d2cc63fe80946ec0d8eb72c87a62383c9d1b1a2d
tram-000296,295,test,T1518.001,ae7ef49a92649eae7744550a36b16c0fe7a7bb9849c8d18c0d4f2a5ed90c2d76
tram-000297,296,train,T1027,9c7318982f04742987f7ef1adaa0468b5a3b97a1b4f07f65cafdf2ad36921357
tram-000298,297,train,T1140,06e11a030ea124ff86de1c732e7ee5fade79e0206b56bc7eec4591c60ab69ab8
tram-000299,298,train,T1056.001,b10e4318168b2ad7d13beba5151291d97d286ae221725669dc28dd1b8ddba2ed
tram-000300,299,validation,T1112,132b9184c343acd6b00c5eaad59488f800bf8b3fbcb4bd87b8738c6b7bd0dbcd
tram-000301,300,train,T1574.002,aef40989f9214d6d99863708e40c579c57e0c04ad148dd2e1e1e7d7ff6ad86c4
tram-000302,301,train,T1105,f788d542be9307261e1dc22b768d866bf906af57ed605ff61f21c0a277f20032
tram-000303,302,train,T1027,391885f3980dde99dd473750f005f806be838d69e3caf8abe0ad8571ab1c952c
tram-000304,303,validation,T1204.002,6392878e6b02ddc5cd28759414e70b43bead37e9865b5bd2285c564add48fbf4
tram-000305,304,validation,T1027,a4f771e87c89c96042f3f9cdb6f9a6895c35fd680251560fc3f685acc328ecfc
tram-000306,305,train,T1055,294e8ddc4e4c47c5fec673a5cacbe0ff3fa1e09e8575d2d942c957ff349af7be
tram-000307,306,train,T1547.001,6eecec591e68f0a6de71e96369503f5faafbc3f362423faa450a7c999907cf02
tram-000308,307,train,T1547.001,885dfdbe69c511011d9b723424fac9903203c19dd71bd719f9737cb16b4f48de
tram-000309,308,train,T1027,0eae0d99b6a0e5d9f3c701a1f9be1c286d77a3bb891a9643bea3cee31246ca9b
tram-000310,309,train,T1055,ed59c2493c95c3ef0e33e7fdac8faed1d560ae5424c28555569391713abe012c
tram-000311,310,train,T1105,5de18d8e7276e21e72f4f837f45d9faa18a997fb414759e5c6a37544f60d0d5c
tram-000312,311,test,T1036.005,0dddf91143fc2e9db93967e37fcba48269c0baa16c060a1968cdc29f65557977
tram-000313,312,train,T1204.002,4875cf1765cf7997f09ea0bda12c19b00fda3a20614ed7ad7f261e8a40640a3c
tram-000314,313,train,T1105,3f6e7cf157b6419e6dc822bb0ef9276176cab71bc0a28017d52660b8f1d6e0a1
tram-000315,314,train,T1082,c282d3c80d273443018c4f1cf37e7967cc9381b2e7194f1fbb1fcc4accf479b1
tram-000316,315,validation,T1027,46b4afdab1391200b3912140c1d8f484e5efe49f4fb2746c340a0206b99334fe
tram-000317,316,validation,T1110,940de0f96b38e31d397834d2f658f36144d5486ea40bdc95477d918e16af611e
tram-000318,317,train,T1140,a5087867d84a0e49b38c3f3aae19320a408163d2a3c71bec2807836ec51dc220
tram-000319,318,test,T1113,7fe09a579528e03d452dc1a15c0936bd36a06b2d35cc5d8e736224d896ef8fc8
tram-000320,319,train,T1055,9afeb9f866268b91c89567c6857e1f138cf6df3a01af0a863bce2f788d817e5f
tram-000321,320,train,T1547.001,e9e3f9694a77e2b24146267480792e3c5b340c5a1c0a338a89c6ffbb1ba9cd37
tram-000322,321,validation,T1027,f6ba64f28929ac07bf59a9d2808850cd350d84f50dc3fd54ca1c8f07b1f8a426
tram-000323,322,train,T1070.004,48758bf1fb1b3ba63b6f49e62bdaeb94c0636da66038b14f0662a5db8d24f74d
tram-000324,323,train,T1218.011,06b5841ed116ba21c546d41c632a06bc874bb9aa86f9e3a46c1544a173474399
tram-000325,324,train,T1027,6ac7d04afee35ee4ecd773666f7c6bb14e450e12ab0f2cb917e50421ef7cd4b5
tram-000326,325,train,T1033,436bb1452da92dfff6feaab31bea1f8205f0dc4becb7dbe1687218609595377a
tram-000327,326,train,T1105,0874caa524cec704e6931d5fc62462c832469ffd0b725bc13a859c44964f2316
tram-000328,327,train,T1071.001,e6b0de6b45a028a0ceed1e70fdb300ba97e0a7813848aafee1922dc1669a294b
tram-000329,328,train,T1059.003,9354bad6893b90321b94b91b9d7529dcb40585790b228eb2d8421cc4b77f8498
tram-000330,329,train,T1105,b234575953b4deaa5154a25f3c5b066d8fbac1272dc17aab840b310f3e095fce
tram-000331,330,test,T1566.001,04d06573677277c78c4f586c5e5c303e8ec82f445d90f927f40ee91319ac33e8
tram-000332,331,train,T1055,db5ce2d0d5b505b834958277fce3eb247410481389b343d25800576636d57837
tram-000333,332,train,T1573.001,cc08cc0b5503ef86401bb4fd72bd9c20a6362d8a94f0c73539e24f0292bcb406
tram-000334,333,validation,T1112,16677b46a395e347f93244e430dfff921d4135f5757f407d1adad4dacc066de7
tram-000335,334,train,T1110,d1a1d56bb3f4fb6e064ca6852fba03665674f4be3934e73a5c1b2382b756d835
tram-000336,335,test,T1548.002,e11fb46c97baca55d76ba9c1907fdc748a72076a5fe0d66d8fa5b349dfd1c1b3
tram-000337,336,train,T1057,1a5592dca5d460b606bc6abc8b02cf93ea721d35f3dad8bb0ebeba0ce78ded10
tram-000338,337,train,T1071.001,1d31f82d68197c638da3d54bd878149faf0478e20701510486f871143616ccd1
tram-000339,338,train,T1055,6ccfffd6503eba76b824ddaed34c7cfcbb88fad664c003d82dc59976b1a8908a
tram-000340,339,train,T1090,4e3317d72b879fe4f04d020c8d555ed3094482ce77f18197cf44ad8fa6fbb008
tram-000341,340,train,T1055,bbb4390b9e93cf0fe486886573168a54f8ef7baee5f9d66858ecd27ac0975454
tram-000342,341,train,T1082,ba07e55502efd90feb058de5cca94634ca379e5d00bb3aafd10750b726066c97
tram-000343,342,train,T1012,9e2b0dfd3e3592e3d59f4643c923157887e0df20227fd25a58569327c951df1a
tram-000344,343,train,T1082,84ca762d09edfa259fa77bb4530e15dd3436c269ab28ad4b1a213f07aa6121bb
tram-000345,344,train,T1027,3ebe89ce8e5a8ddc07cbf0013b0b8293857d45f6bd00d1cb8e403f8a42ea9773
tram-000346,345,train,T1570,55f845c715f1a58d2a9d184f82e37caf7365bec23e677acc795166510a7b3a08
tram-000347,346,test,T1027,908762d867da9b85bea8ba0cd1ec532b13ca7fb726671508491e3b91f0698877
tram-000348,347,train,T1041,b49c03c52d1f92e309adb8355c63bd2dcfc40732f7e8cbfef5b9c70b99f85f63
tram-000349,348,train,T1547.001,3f691790d6c4bb19944ec7e0a3e764944908b6b99608dd1514dcd9e24295859f
tram-000350,349,test,T1078,ecc38628360db4c4361131daa05f09152cbdd573d19bf84d9594603659ff4662
tram-000351,350,train,T1027,f24459c76d2e289e70ce396d512ee1f93186d44607e937ba3935d434ce779779
tram-000352,351,train,T1057,2b1c44d5767fc4ecc40e1badf6024a5b7c9d0fb03f7c5ac587cf00d1e8ac794d
tram-000353,352,train,T1110,f684e4bf3d79d0744493c03608fad3874b470f3893e92eb98d319b004e1ab4bb
tram-000354,353,train,T1190,a95086d326255c1389058121b3bf4ed987faefccb4f2d222d25cb0d9c723f651
tram-000355,354,train,T1071.001,b664593701cec5b0dc034e54b6c0278321dfef36b6fd5ec7a4ea9d214e309dab
tram-000356,355,train,T1105,5f5114f509ec4a8a42a3c18c39558b8f34e144ec2188ca871cd3710cb6045a33
tram-000357,356,train,T1219,7e176f769852a41f8b4703345d05a0d5ef987d57a800b98cca336901bdc4952d
tram-000358,357,train,T1027,e7fc078bbba839915cd6ddd0a7667d5783597f19c9cbc0947ed881f61c3718ee
tram-000359,358,train,T1005,68ef4a500f3303a02671df80d77b260576ef60966a0d8a6d775a4dcc7e3fcd5b
tram-000360,359,train,T1059.003,2b4e4259c22ad9d8892b779c141eb8ea62f02ba043c643b43a99611db33fead0
tram-000361,360,test,T1036.005,7e83cdd5c75b3007ec2a39117231d731139b526cea71ece5d11df1e4659ab4b6
tram-000362,361,train,T1562.001,26a300dc5b68c9ace020fedb5afc76a0e429e52c9bdd111f9c23a02ba17436de
tram-000363,362,train,T1547.001,803040d99c34d7cf0bf308f2edc3be73571bb4cee438d343c5a27ec8b3ebcc5f
tram-000364,363,train,T1569.002,03b93ad68b3f2c482819395162e6acc634f6789f830198621267c466f7200e99
tram-000365,364,train,T1027,d7188346eede91f51aa398348e1201d86e9319726527141ee38be4e3a1ce24aa
tram-000366,365,train,T1027,d764167b653bb7397cc554fbedb91781979680522f5946c508cfcb36e37c877f
tram-000367,366,train,T1057,f4470fd3fff7a0fdfd2605d503cdacfcc2b546431d9793331699bf35bdde0583
tram-000368,367,test,T1573.001,03aa31701002c45b73264b78380f7359ce749f09f549686eb09fd1a3c3def4d1
tram-000369,368,train,T1027,4cf0419d5939a4f244a403609890c10bcbb337fb87a9bcf03e77bf8009b7f96e
tram-000370,369,train,T1012,df1c10497184ea7d86d0083d01d9111d8d9cd976bdcdd7e911d5ee095fbed042
tram-000371,370,train,T1005,e90da17ba1f63c02b02a4ff5ef441d96513dfe2c37039bee38e9cd8997fa12fb
tram-000372,371,train,T1021.001,4b937f56211965d7717e36a02826af48787a741e42f7f383815438b05b2cf195
tram-000373,372,train,T1543.003,b45ee4fe77acb0ee688c11d0a4a41750e5e0ae1af21566b0c329a653a44222ae
tram-000374,373,validation,T1547.001,68db3353fb78891c5d27c945537e73b29d481d1e3a753484b815996a71ab96ec
tram-000375,374,train,T1219,ac073de83e285ce0e42537a83d5c83fc058a5c583ac6b27d8143d994aae783d7
tram-000376,375,train,T1083,36f3a6d01016612c0b851db474501e018df94950352933f5f88d99c8ecb344fd
tram-000377,376,test,T1078,14911c32ab4be90bedb2a2a8918f49213901dcf77d7409c8c73ded7f151cc0a8
tram-000378,377,train,T1027,3e8c3bbe0b4c0c9b73a19fddf20f22fb57781c3e7e4fdcff4e247a5bc115219b
tram-000379,378,train,T1140,359507cb1e9c2ad6f7071f2cbec5b3ef88e214deeeec54933bfb7a71118f76d4
tram-000380,379,test,T1036.005,16b381032af2a699a4581541046df23a769434835ab645945c3abdd2e8f0571f
tram-000381,380,train,T1113,724bd76eccae71f4c41e7e00ac914d688a3459b8623b3f0416833426c8e79514
tram-000382,381,test,T1110,97b0d41fbaeb8c067c3a8e30a3a28be649c2e57193cdd78ec8eccc70782493d0
tram-000383,382,train,T1068,85858e3677f40d6183391e74e883169cf078f97a359d009c7ea34480e42a6fa3
tram-000384,383,train,T1047,b527829097331b85847897d25d4bc5c47330b77c69077320e2855bff5e0d7521
tram-000385,384,train,T1562.001,04abca3374c3cfdf4c558fe29c7d865aa91854e7d99278506439306545286da1
tram-000386,385,train,T1566.001,2e48b542997eb8c4ad208eab0ac1f176ca3d73cc9f4a6611f484468d09fc802b
tram-000387,386,train,T1095,e36a75232a8d8a645dcfe84b5587971f6187f3fe01a1bd7005a32d87422eaef2
tram-000388,387,train,T1070.004,cbab39af3d9faf7a34447c29a2d674e06ad8efc17f8ef61dccc1f4cd288c2534
tram-000389,388,validation,T1106,2d4b6a5b58887c374c609ff0ac097db9a6a403ff0da730cdde67f3fc11ea186f
tram-000390,389,train,T1090,40668f8439de71839dd971250eb836a2e2305d38f630c8aeaddeaae4b5916206
tram-000391,390,train,T1027,5f679d395e61f2324d8cec5ba79f41dff7aba6038bc066364016ffd1c313d649
tram-000392,391,train,T1140,3bc9b3e4838c8a905c8cfb53091f5854c3dbb8416d2fbce429b381f4e3601592
tram-000393,392,train,T1083,ecbeea06f2424cf6ee3e212a848105edb28d97a03ac8c13d770da83e4d4b282e
tram-000394,393,train,T1027,291d1c279c90172fa4c00fcbe86b662e3e39416ca737d7fcc1d842207b28dcd6
tram-000395,394,train,T1083,d980b76b904960f3e30908b82e37a23669fa167f9b72f6d0e220be4eb4c42ed5
tram-000396,395,train,T1033,af565db51638ae033625a149282ef043da6ad75f233b2922f5c5a37c828c8473
tram-000397,396,train,T1140,42c0fb7635fff738a8dc795d6dd5221207f57caf64ac0c2b5b7960c53bef0c0a
tram-000398,397,train,T1518.001,ee893cadab0f6844df2f487d505b615b1708449277051c7949bf6ed9a871a9ef
tram-000399,398,validation,T1078,052b4cbfe21e828231c8c1057f823089bfbb59522a699eabda243732e386fc8f
tram-000400,399,validation,T1204.002,864a7d614a9bb83f9ace02c0185c0927023f1b5b9f8db590130a3cd6abacd80e
tram-000401,400,train,T1112,323f1cd155a7769a689df8d41de1d8d47cf4a1d7862248e336631fb23d7f4142
tram-000402,401,train,T1547.001,27273000041cc900fcd623f7ede5ac0ca5408ac3a1ab3e777860f7df4a6cc649
tram-000403,402,train,T1547.001,34be2d58ce04ddf9087740e72bcace95cdb02a4002baec0c5e7bd3b1a326c0c3
tram-000404,403,train,T1071.001,df4873122dadc35c0bbc6c7c436c5473ad6bc295b28e39f018af4d93f819199a
tram-000405,404,train,T1140,436b5c25161074eda878c307c3b3a9bcf60ea0c218b594964d35229959b2b48b
tram-000406,405,train,T1548.002,93a05c854bba1545b149d1f5764d86b2746a137f74d83755421107344bafa228
tram-000407,406,train,T1082,e9adc92e5a2c086a22c283b09c10f923e42d1483aea5ee3cf12ea361bedc5962
tram-000408,407,test,T1082,3f0a266921632d59920f087b02db31ee0eb6600e3ea4cd8c788288bb55f8f80e
tram-000409,408,test,T1566.001,34b4878b2f036aa382e9f5c2cef2c589896fa5a90287c3ff0e992b9801487d6b
tram-000410,409,validation,T1547.001,ce03ce2dd7361aaef7c8511a1395f477dec38b759e45a7639bda78e24dcdfb49
tram-000411,410,validation,T1105,9806622b0450a8ed59e65d0f6b10451f0caaf3e013bf5e502dc60c61d445d5cf
tram-000412,411,train,T1552.001,79c2e0aff38f9e0c5957638e95ad6f0dd01900e906894ceb8aa0338ba057ac1e
tram-000413,412,train,T1140,b7873e4b0ddd3f3910a6f551f63e4b0ae6b4d90c1a1ff1e57f8a721bfa2fcd55
tram-000414,413,train,T1083,3e9491ed9bcce9a195382398a4f602f3653a0aa6d9cddbd5ac532f9b5414c1a8
tram-000415,414,train,T1047,abe9a1b38ea696c063308243152cf6dd5d8175b557a6195504373f20d183d7b5
tram-000416,415,validation,T1059.003,58cfb2fcf45f399fdf215f74ccf02f8d2f13ea456f648de1b4e5c71480e7604e
tram-000417,416,test,T1573.001,2031da77ebc018b328258e0c54db8faba10538078cbc27b355fb235d849d3125
tram-000418,417,train,T1090,f8c0a2cbb34c1f7862a79dca8b4dd0200effe9f43a81eb6aa72a6c77ecea1f19
tram-000419,418,train,T1027,d4cf56fa22cac0c01e55f53dc7fb9bc08849cde4c902696764bb10df1857c3a0
tram-000420,419,train,T1566.001,4ab3593b64981d5337d73215ebffb85cc726034fb637db61d668c2c4f4dbd0f5
tram-000421,420,train,T1105,1676f14211999369ae4c8c32924a41979a30dc89c5b8303f3d84ca020556f495
tram-000422,421,train,T1105,dc6375b6116fb8f7be10f2159043b4cbb67b86fc6cfc9f93be7ae4bb053a5db3
tram-000423,422,train,T1041,df96e3154cb279e00dac596bcfe623332efab5c78112d0ea8bb76b0d5ce8eaa9
tram-000424,423,train,T1082,a86fd7213e8ffbfe48b1d9e06b7a9840aca8308863280af8b56b6a03d51221f4
tram-000425,424,validation,T1059.003,fa858ff771e2864e603ecbcf755671ea3cd0ec63eb687c65810569f6b5128b19
tram-000426,425,train,T1056.001,4013026c5d5779ce724c2d9cacd21db171ea38d3839a8f41e21c79792e5716f1
tram-000427,426,validation,T1078,73281fe8685487960557703e8d2568cf100c0e05381ab12e7aa04b158ca926f9
tram-000428,427,validation,T1059.003,fc908f4700bd2dea1acf17d710d032c95d6c063029d8a12ada3fff000a6e1696
tram-000429,428,train,T1003.001,6163d4f416a39e9c9b5ea35f040b449a321548e1088598e362e8a60356856d86
tram-000430,429,train,T1140,8b46b43f3b5cf02aec528b2e39eae3bd2f84ceca2ce25546f6025fb780014750
tram-000431,430,train,T1056.001,8766f86b7e41af00249d77c2c7e9bbd5e6a19677b7d85254d2a346923c69a86f
tram-000432,431,test,T1078,face798be7ce3469f2a85613164e9046f6415d0842d474906f6367894654cf7b
tram-000433,432,train,T1547.001,cedba3e146a72ab3fe4ad770692814a7013053abad3c1ccfe079a88329271d15
tram-000434,433,train,T1083,d6619ce5c73aed14cde8fa07a76d166f6e86c09ccf99c6573fecd294cff49081
tram-000435,434,test,T1140,bf4234ab7444ca5c83219cc35230c6639c99cedd98384c49b50d141a39d97ff6
tram-000436,435,train,T1218.011,a9eba586fca8c42cc979ee5bdf140c2f510b17356054833e29ff8b244c88de32
tram-000437,436,train,T1082,dbceab2b7ba5c480fd75df06ae181cd7d5ee32f463a78b63f1a380ce86fa2901
tram-000438,437,train,T1027,d211d20497b316277db2b01760b4c91324c327c40c8bc29ad6ea90d889839b03
tram-000439,438,train,T1016,dcaee7833aa234bca4895e27f3d8d684fc7181d8db8309f63afc4939ea7dc5d6
tram-000440,439,validation,T1003.001,0648c1c60860bcc290761455ce3f3c26c4758854b7b5cf5c8b7fc11523152766
tram-000441,440,test,T1110,1d0fcafae825b3e6823a74673465250786acdde6636cb8e223e805bdfb027646
tram-000442,441,train,T1027,587757462b7508e3faf1eb7168df7ba3f81a41fcfca758d1e24c567cb743b946
tram-000443,442,train,T1070.004,b63b0b296aa09ff19ec8378eaac98146e005fa8f47182c905a72fd27f7da9781
tram-000444,443,train,T1082,9f495631f2428ebbc18e89536bb5a3457f31ff0f3b2f7e641247b5b26f0f5dba
tram-000445,444,train,T1140,bfcecad14bc0f1eb89094109b5b2fb77afbfbb98c0b95b097dffd490a73053d0
tram-000446,445,train,T1057,ef7b7bf8f250d0219aa3e3c186b0a86f410f4ee1c8eac322ec0a9e2c71282898
tram-000447,446,train,T1033,8bee44041bddc93071643915153751fbdc8a9b7011f7b067913bdb3719fb346d
tram-000448,447,test,T1140,88699c17d7246624b2ce38c3570e951ad1b9e1b00eb0533cbfde85c01d1a8b37
tram-000449,448,train,T1078,f539388e719c1ba554e63a03e74ad61fda42efc180b1fbc93c8d488d7fb5573c
tram-000450,449,train,T1036.005,5850772b82e7178b9be1402c13ec44871efdd2ecfb6c1f22478c431d469ee791
tram-000451,450,test,T1057,d01373b4d19f1e5ea2692a2af6ba7eb50e0710445b544208fdbd75403971c0bb
tram-000452,451,train,T1105,790fd8060b6f55f4b697750c27255cd5689bbd946a8671cfa89ee3c1201226f3
tram-000453,452,train,T1027,7298bd3f28fa11e022d5f029c70f38f316d76d11e8fea0f13d28d7d041c6ecbd
tram-000454,453,train,T1105,37a09590dffa464021df452aa4e9ea19b6babdd3294bf8f98ea73422cfd9b09c
tram-000455,454,train,T1140,efb477c2c4f85d4f476007e091e2a045e2b4b431a260e0b682db9cdfc62957c9
tram-000456,455,train,T1140,acd8b925ff6371f35abc85030461a76d41b152a324cbd5954130243e1895af9b
tram-000457,456,train,T1557.001,45b9d0be8d5f1b2a0a967b68cdce2b610c21dea4af60f02d35c695446e333cd8
tram-000458,457,validation,T1543.003,9105a1c9016fd5486da5e10fafb10104727d5c52c59820ba947e6d67708882a2
tram-000459,458,train,T1003.001,732a6d077b16d645634ddec247cb4fa8e3dd2b46fad95a96374e89474d939e31
tram-000460,459,train,T1140,5a939b7cdc7d6d5722b883885707a3b8178187be2ab4d1ccfeffe42bc814420e
tram-000461,460,train,T1027,9515bbe92e3e6bbcc01235729cc625651a6e79ec066c0135c9182eeb912ac403
tram-000462,461,test,T1059.003,ad89060e5d0a9a59675ff73c2cabd8089c2252b51d8e302bac2e7e8583546e92
tram-000463,462,train,T1218.011,76812bfae6679067b6b08f39516dcc595341f4abde194709f504b92d87f4a961
tram-000464,463,train,T1204.002,8544e8ee2c018c6e3af99920333278f7fa1e405f588a5ff5539091d8c0059e8b
tram-000465,464,train,T1027,253ebfbbd694e84a7b1d914cb5a6d462f90fa6dd391be2f4d4dc67fcfdfb936a
tram-000466,465,validation,T1518.001,7b70145554f7a2f60497de097704dd4121fb5c7db726f780462ed2cfc25308aa
tram-000467,466,train,T1056.001,d4282509e0ff6118e29a03257c7d232425697fa10bd40bc5d74a4686ff7bbcb7
tram-000468,467,validation,T1140,f1c84d6c678cc9409914db89c63f99e29503e20fc6fc2d2a25784874b1f1e7d0
tram-000469,468,validation,T1053.005,ffb54f7ac14c8af0b5edca117c0caf762d90d971b0d2fa2a8b6caa31b1771cc7
tram-000470,469,test,T1082,d50fb99f845a5ea73b008ec6ed6e85feecf0a71c040090083034053c143dcf37
tram-000471,470,train,T1204.002,0dd997a095171352fe3c57f2009477659dbbd71c6bb7ffe17abd5c265aea79d1
tram-000472,471,train,T1547.001,993dc77b344c7ad9edac21702e5cfbc5af09fcb63c32ec80d726f9272cf72182
tram-000473,472,train,T1056.001,788612c1ceafae37d4d0135be331fc3d7841bd18001ee660a2752d664dc5d497
tram-000474,473,train,T1140,9cda631af13b225bed6bf422d38667e0b9015fdac83fa320dae7d03f9a02a101
tram-000475,474,train,T1140,63ed881c7c7126e0db7309ab9b2c0cfaa95e9dc8ec18caf3469b37505c6d6297
